fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945108,first_half_totals,1st Half O/U 0.5,France vs. England: 1st Half O/U 0.5,Over,Under,19030420170214947802784149973836205462632652006737868268558412229625915229793,39867569013096230718869130072991629276053620858572140740460763188407734307298,4911.743683999998,249201.8829,0.76,0.77,0.05,0.01,True,0.77,0.76,0.010000000000000009,4242.1071,72117.9315,38782.9748,0.24,0.23,0.009999999999999981,12247.2552,25300.8852,1267.1228999999998,Under,0.233449,0.22006,0.325962,0.24,0.23,0.01,0.00912,-0.015671,-0.05906,0.08,0.105,25300.89,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945109,first_half_totals,1st Half O/U 1.5,France vs. England: 1st Half O/U 1.5,Over,Under,29532477279960041912919215871616839658028851474577688028383547924350543690579,53310473490168491280351774506497631946166268444995362097910713848438114414505,78747.58556500003,570518.8205,0.43,0.44,0.05,0.01,True,0.44,0.43,0.010000000000000009,56010.869199999994,211488.85580000002,23350.634000000002,0.57,0.56,0.009999999999999898,30953.165999999997,69824.3816,71286.5608,Under,0.560522,0.539478,0.674338,0.57,0.56,0.01,0.012255,-0.021733,-0.072777,0.08,0.417,69824.38,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945110,first_half_totals,1st Half O/U 2.5,France vs. England: 1st Half O/U 2.5,Over,Under,67808155204273968906189272959775355827879443631549885745825143498987697193783,92809639719252106740629121756964907255693622752014359818812770810888901389658,8009.341436999997,302435.3702,0.18,0.19,0.05,0.01,True,0.19,0.18,0.010000000000000009,9978.7544,18123.3935,10425.5514,0.82,0.81,0.009999999999999898,47494.1786,86862.62419999999,42541.005600000004,Under,0.802171,0.784827,0.877056,0.82,0.81,0.01,0.00738,-0.025209,-0.072553,0.08,0.663,86862.62,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945111,soccer_team_totals,France O/U 0.5,France vs. England: France O/U 0.5,Over,Under,1155902477592771353560782335139980432236817201748303853206272493548768038077,111432385899989581268168703112480667004881813393138494618777507794538549833099,39314.42148900001,346833.3376,0.87,0.88,0.05,0.01,True,0.88,0.87,0.010000000000000009,12146.6048,88797.47630000001,3140.7,0.13,0.12,0.010000000000000009,469.3,10909.1593,1716.3551999999997,Under,0.149578,0.138371,0.239102,0.13,0.12,0.01,0.005655,0.013923,-0.027284,0.08,0.027,10909.16,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945112,soccer_team_totals,France O/U 1.5,France vs. England: France O/U 1.5,Over,Under,81589413234505914927685216310143286935936701802649031117031491177192684738503,62888387784091562780738338489535946921519876413236204729414349156333247045772,93883.19578000004,522788.5836,0.62,0.63,0.05,0.01,True,0.63,0.62,0.010000000000000009,30766.194900000002,137414.11490000002,12880.636400000001,0.38,0.37,0.010000000000000009,7894.583600000001,51239.9779,18258.4751,Under,0.429042,0.406558,0.571007,0.38,0.37,0.01,0.01178,0.037262,-0.015222,0.08,0.286,51239.98,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945113,soccer_team_totals,France O/U 2.5,France vs. England: France O/U 2.5,Over,Under,75755320367500731060334760880944517643525855157370828961830227262015183469683,87227578034036924905448589320857379284862573729438119105279846295772698631539,218868.24201700016,354743.8719,0.33,0.34,0.05,0.01,True,0.34,0.33,0.010000000000000009,2656.1990000000005,14772.374800000001,6834.567300000001,0.67,0.66,0.010000000000000009,13876.242700000003,113459.7987,5156.151000000001,Under,0.692776,0.668189,0.808298,0.67,0.66,0.01,0.011055,0.011721,-0.042866,0.08,0.545,113459.8,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945114,soccer_team_totals,England O/U 0.5,France vs. England: England O/U 0.5,Over,Under,90537260687240330688834336095275437635905684025049670242708460125891335048601,102857065990693970522327748948569323722708214692682432163879425338137430957634,4674.594986000002,263964.9241,0.76,0.77,0.05,0.01,True,0.77,0.76,0.010000000000000009,11678.667000000001,83018.3879,751.64,0.24,0.23,0.009999999999999981,237.35999999999999,16947.548,3488.4330000000004,Over,0.813253,0.717078,0.826282,0.77,0.76,0.01,0.008855,0.034398,-0.091777,0.08,0.595,83018.39,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945115,soccer_team_totals,England O/U 1.5,France vs. England: England O/U 1.5,Over,Under,67750456243843347072307986773258192498011763665354882663372186000518870755605,76401261669257564407126754326116288586724017952762905839478546951938053861407,27020.481877000006,411534.0482,0.4,0.41,0.05,0.01,True,0.41,0.4,0.009999999999999953,10880.124899999999,58809.59159999999,3886.9320000000002,0.6,0.59,0.010000000000000009,5830.398,57921.6223,15656.765099999999,Over,0.508776,0.370022,0.531953,0.41,0.4,0.01,0.012095,0.086681,-0.082073,0.08,0.25,58809.59,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945116,soccer_team_totals,England O/U 2.5,France vs. England: England O/U 2.5,Over,Under,35783959034100164747830402582988118032860190237558417114231227132903320563144,8982735167555522314048065503894700321885233574257828639944344249818528878874,30301.750074,374110.4647,0.15,0.16,0.05,0.01,True,0.16,0.15,0.010000000000000009,1105.8656,15933.8906,2927.8005,0.85,0.84,0.010000000000000009,16165.869499999999,85421.6124,5805.7944,Over,0.251722,0.15106,0.271496,0.16,0.15,0.01,0.00672,0.085002,-0.04566,0.08,0.039,15933.89,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945117,soccer_first_half_team_totals,France 1st Half O/U 0.5,France vs. England: France 1st Half O/U 0.5,Over,Under,69727069764001893896337003182682640852508172501521538594722110442764606298609,33274556611449893443692187225818151054356977031365927112536473698670426353822,1478.4596639999997,116653.9258,0.59,0.6,0.05,0.01,True,0.6,0.59,0.010000000000000009,696.42,4370.4109,31.2228,0.41,0.4,0.009999999999999953,21.6972,3028.7065000000002,464.28000000000003,Under,0.455227,0.439244,0.545913,0.41,0.4,0.01,0.012095,0.033132,-0.012851,0.08,0.318,3028.71,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945118,soccer_first_half_team_totals,France 1st Half O/U 1.5,France vs. England: France 1st Half O/U 1.5,Over,Under,89539348588434915436308184966271757506111337599538639679731572669397657897392,39684943606850965759458809585481092926620339561599641142197933253045917519193,738.091289,58506.5727,0.22,0.23,0.05,0.01,True,0.23,0.22,0.010000000000000009,2.3000000000000003,281.3332,107.60640000000001,0.78,0.76,0.020000000000000018,66.3,1490.9740000000002,271.6468,Under,0.80592,0.791929,0.869087,0.78,0.76,0.02,0.00858,0.01734,-0.026651,0.08,0.67,1490.97,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945119,soccer_first_half_team_totals,England 1st Half O/U 0.5,France vs. England: England 1st Half O/U 0.5,Over,Under,59486403042503647992385365488823460465019688551052056252393278432416364922457,86113926333642401285896252640556641612558607565530195050759735264101801518747,5655.281516000001,201484.6882,0.45,0.46,0.05,0.01,True,0.46,0.45,0.010000000000000009,6895.5886,15498.857899999999,19735.6725,0.55,0.54,0.010000000000000009,24121.377500000002,27714.136500000004,8094.821400000001,Over,0.499658,0.409309,0.512807,0.46,0.45,0.01,0.01242,0.027238,-0.093111,0.08,0.289,15498.86,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945120,soccer_first_half_team_totals,England 1st Half O/U 1.5,France vs. England: England 1st Half O/U 1.5,Over,Under,87220650775571326699230716585396883141373601898140837146995676256672212692787,17883545780044722647925555111283138606032278179097860596515882584932377139422,785.412739,21071.6662,0.11,0.13,0.05,0.01,True,0.13,0.11,0.020000000000000004,59.17080000000001,226.00700000000003,105.7034,0.89,0.87,0.020000000000000018,855.2366000000001,14306.399900000002,395.98920000000004,Over,0.159467,0.105409,0.170564,0.13,0.11,0.02,0.005655,0.023812,-0.060246,0.08,0.0,226.01,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945121,both_teams_to_score_second_half,Both Teams to Score in Second Half,France vs. England: Both Teams to Score in Second Half,Yes,No,91691901000634658914706873990067819160363232504892917613990247954276313244402,61058256931953923731337600552008743233066992430126952886273477523163502670956,4764.755045000002,254635.2535,0.39,0.4,0.05,0.01,True,0.4,0.39,0.010000000000000009,44069.152,99314.2684,1578.7512,0.61,0.6,0.010000000000000009,2469.3288,14684.024599999999,66103.728,Yes,0.452193,0.336544,0.474391,0.4,0.39,0.01,0.012,0.040193,-0.105456,0.08,0.218,99314.27,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945122,second_half_totals,2nd Half O/U 0.5,France vs. England: 2nd Half O/U 0.5,Over,Under,62101359506469738081093956661143337461256300447246223972289262683739305426849,33826290342271653211897034215883867639577438603886981587262316294432140653430,308.246195,23479.6665,0.85,0.86,0.05,0.01,True,0.86,0.85,0.010000000000000009,992.397,11417.982600000001,177.4715,0.15,0.14,0.009999999999999981,31.318499999999997,221.99930000000003,161.55300000000003,Under,0.13944,0.128469,0.223811,0.15,0.14,0.01,0.006375,-0.016935,-0.057906,0.08,0.017,222.0,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2945123,second_half_totals,2nd Half O/U 1.5,France vs. England: 2nd Half O/U 1.5,Over,Under,25834111254132365029731697713358389164378033632151208701026657931223555188053,99423692366081068950193846265799144141378466477751264401244896337195385181551,4984.992307,142120.7673,0.59,0.6,0.05,0.01,True,0.6,0.59,0.010000000000000009,329.046,27555.8654,254.3903,0.41,0.4,0.009999999999999953,176.7797,17073.7097,219.364,Under,0.387416,0.366622,0.526336,0.41,0.4,0.01,0.012095,-0.034679,-0.085473,0.08,0.247,17073.71,,,,,,PASS,0
