minute,p_active,p_home_shot,p_away_shot,p_home_goal,p_away_goal,p_home_foul,p_away_foul,p_home_yellow,p_away_yellow,p_home_corner,p_away_corner,p_home_leading_after,p_draw_after,p_away_leading_after,expected_home_goals_after,expected_away_goals_after
76,1.0,0.10638444444444445,0.09907333333333333,0.010744444444444444,0.010171111111111112,0.1095311111111111,0.10895111111111111,0.017775555555555555,0.017593333333333332,0.03821555555555556,0.03490888888888889,0.3267511111111111,0.3698666666666667,0.3033822222222222,0.82394,0.7828577777777778
77,1.0,0.10043111111111111,0.09303777777777777,0.009724444444444445,0.009655555555555556,0.10802,0.10865111111111111,0.020175555555555554,0.020233333333333332,0.03753111111111111,0.033862222222222224,0.32758,0.36828222222222223,0.3041377777777778,0.8336644444444444,0.7925133333333333
78,1.0,0.10402222222222222,0.09673333333333334,0.010297777777777777,0.009677777777777778,0.1079288888888889,0.10747111111111111,0.02344,0.023768888888888888,0.037337777777777775,0.03383111111111111,0.32859555555555553,0.3665888888888889,0.30481555555555556,0.8439622222222222,0.8021911111111111
79,1.0,0.10830222222222222,0.10088888888888889,0.011055555555555556,0.01054,0.10405555555555555,0.10473111111111111,0.023597777777777777,0.023853333333333334,0.03870666666666667,0.03588444444444444,0.32952,0.3649133333333333,0.30556666666666665,0.8550177777777778,0.8127311111111111
80,1.0,0.1083511111111111,0.09925111111111111,0.010931111111111112,0.010382222222222222,0.10768666666666667,0.10790888888888889,0.022384444444444443,0.022122222222222224,0.03975111111111111,0.036117777777777776,0.33055555555555555,0.3631333333333333,0.3063111111111111,0.8659488888888889,0.8231133333333334
81,1.0,0.10793111111111112,0.10035333333333334,0.011248888888888888,0.010924444444444445,0.11272666666666667,0.11248888888888889,0.02372,0.02345111111111111,0.03824,0.03439333333333333,0.3314755555555556,0.3614088888888889,0.30711555555555553,0.8771977777777777,0.8340377777777778
82,1.0,0.10008,0.09314888888888889,0.010768888888888889,0.010084444444444444,0.11320222222222222,0.11376888888888889,0.025277777777777777,0.02568888888888889,0.034368888888888886,0.03117111111111111,0.3324377777777778,0.35977777777777775,0.30778444444444447,0.8879666666666667,0.8441222222222222
83,1.0,0.10593111111111111,0.09844,0.011124444444444444,0.010657777777777778,0.11715555555555555,0.11660888888888889,0.02702888888888889,0.026913333333333334,0.03668,0.03261555555555556,0.33338666666666666,0.35797111111111113,0.3086422222222222,0.8990911111111111,0.85478
84,1.0,0.10732444444444444,0.09955777777777777,0.011022222222222221,0.01033111111111111,0.12319555555555556,0.1235311111111111,0.029455555555555554,0.029673333333333333,0.03684,0.03315333333333333,0.3342311111111111,0.35663555555555554,0.3091333333333333,0.9101133333333333,0.8651111111111112
85,1.0,0.10329111111111111,0.09611333333333333,0.010435555555555556,0.010186666666666667,0.13614,0.13634666666666667,0.032086666666666666,0.03202888888888889,0.031524444444444445,0.028502222222222224,0.33496444444444445,0.3553,0.30973555555555554,0.9205488888888889,0.8752977777777777
86,1.0,0.10407777777777778,0.09767111111111111,0.010542222222222222,0.010093333333333333,0.13823555555555556,0.13791111111111112,0.03424222222222222,0.03454,0.029766666666666667,0.02694,0.33557555555555557,0.3541666666666667,0.3102577777777778,0.9310911111111111,0.8853911111111111
87,1.0,0.10877111111111111,0.10120444444444444,0.010202222222222222,0.010066666666666666,0.14017555555555555,0.14025555555555555,0.03481111111111111,0.03483555555555556,0.03181111111111111,0.028946666666666666,0.3362177777777778,0.35290666666666665,0.31087555555555557,0.9412933333333333,0.8954577777777778
