fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_validation_source,external_conflict_reason,decision,stake_per_10k
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942110,spreads,England (-5.5),Spread: England (-5.5),England,France,77241955199380862377228543134066331526988123349321676518462683525841616901560,110801258184439721765191661716063636530979258652834634756174617338920391705687,519.9994,82926.85832,0.003,0.006,0.05,0.001,True,0.006,0.003,0.003,1.092,45.1155,1.92558,0.997,0.994,0.0030000000000000027,639.93442,3364.68361,180.908,France,0.999267,0.999063,0.999686,0.997,0.994,0.003,0.00015,0.002117,-0.016087,0.04,0.938,3364.68,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942111,totals,O/U 0.5,France vs. England: O/U 0.5,Over,Under,63394989871563411327592225760911317119016898782082385835069625555113561021962,32120227478407138859055793501586096850440988532128785588091232235719684264342,15836.298584000004,100592.95224,0.962,0.966,0.05,0.001,True,0.966,0.962,0.0040000000000000036,4111.9335599999995,71949.02555,3507.4519999999998,0.038,0.034,0.003999999999999997,138.548,678.01412,144.72644,Under,0.091087,0.076386,0.143443,0.038,0.034,0.004,0.001828,0.051259,0.024558,0.025,0.037,678.01,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942112,totals,O/U 1.5,France vs. England: O/U 1.5,Over,Under,55849010379012227718027113079992156041960679126331030026026488393449056177567,74910594565068158224893375660958876959994195840064419226652129439754632788747,6466.5482219999985,117829.9169,0.86,0.87,0.05,0.01,True,0.87,0.86,0.010000000000000009,5411.3216999999995,26669.514600000002,5220.0968,0.14,0.13,0.010000000000000009,849.7832000000001,5244.1069,808.5883,Under,0.284937,0.247817,0.39156,0.14,0.13,0.01,0.00602,0.138917,0.089797,0.025,0.202,5244.11,Oddschecker consensus captured 2026-07-16,External sharp pricing implies a materially higher-scoring and more France-favoured match than the independent model; do not automate correlated contrarian totals or spread bets before lineups.,EXTERNAL_CONFLICT_PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942113,totals,O/U 2.5,France vs. England: O/U 2.5,Over,Under,91273691439800949134343698031415822234564495516010775300750054870032248800390,51996903197318772681058668801526087046272632621329877425203598210032904792582,25265.116506000006,186360.1289,0.67,0.68,0.05,0.01,True,0.68,0.67,0.010000000000000009,18473.152000000002,59124.746499999994,2906.6878,0.33,0.32,0.010000000000000009,1404.2853,7727.4743,8776.4768,Under,0.5175,0.465871,0.639463,0.33,0.32,0.01,0.011055,0.176445,0.112816,0.025,0.416,7727.47,Oddschecker consensus captured 2026-07-16,External sharp pricing implies a materially higher-scoring and more France-favoured match than the independent model; do not automate correlated contrarian totals or spread bets before lineups.,EXTERNAL_CONFLICT_PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942114,totals,O/U 3.5,France vs. England: O/U 3.5,Over,Under,95915378873861214136464741197731679476285197462037980287078869056825510229415,80365342899455479632541246608117408855851039680249554514392443212940481459570,43039.46698899999,307562.3105,0.44,0.45,0.05,0.01,True,0.45,0.44,0.010000000000000009,26500.455,46554.5285,20307.9272,0.56,0.55,0.010000000000000009,25846.452800000003,157698.2966,32389.445000000003,Under,0.713647,0.664997,0.812466,0.56,0.55,0.01,0.01232,0.141327,0.080677,0.025,0.616,157698.3,Oddschecker consensus captured 2026-07-16,External sharp pricing implies a materially higher-scoring and more France-favoured match than the independent model; do not automate correlated contrarian totals or spread bets before lineups.,EXTERNAL_CONFLICT_PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942115,totals,O/U 4.5,France vs. England: O/U 4.5,Over,Under,7267436150570971620568374104121715758612572881063684710694300709246542320993,64143894378963589272843637530029731499807712614460216549109031708733298999931,2494.556250999999,101360.5339,0.24,0.25,0.05,0.01,True,0.25,0.24,0.010000000000000009,236.7875,5137.7317,1268.7479999999998,0.76,0.75,0.010000000000000009,4017.7019999999998,23386.5233,710.3625,Under,0.84939,0.814137,0.912051,0.76,0.75,0.01,0.00912,0.08027,0.033017,0.025,0.768,23386.52,Oddschecker consensus captured 2026-07-16,External sharp pricing implies a materially higher-scoring and more France-favoured match than the independent model; do not automate correlated contrarian totals or spread bets before lineups.,EXTERNAL_CONFLICT_PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942116,totals,O/U 5.5,France vs. England: O/U 5.5,Over,Under,2837693008135583864003951653173854105705739433929544841571301661558210743572,99391303792561285756495149589862050061661277188853613284256324718757101288129,7423.5693809999975,87218.303,0.12,0.13,0.05,0.01,True,0.13,0.12,0.010000000000000009,367.2734,1463.1767,471.5148,0.88,0.87,0.010000000000000009,3457.7752,29980.5212,2457.9066,Under,0.928217,0.904991,0.962334,0.88,0.87,0.01,0.00528,0.042937,0.007711,0.025,0.862,29980.52,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942117,totals,O/U 6.5,France vs. England: O/U 6.5,Over,Under,25098640277282139188067828879686561255823846168955945665383818259964582022663,74656679432355534623655040730607466184987767891880084920922552797033526495351,8904.999974999999,183370.8036,0.04,0.05,0.05,0.01,True,0.05,0.04,0.010000000000000002,147.9915,895.9434000000001,541.9264000000001,0.96,0.95,0.010000000000000009,13006.2336,68845.4636,2811.8385,Under,0.96938,0.957074,0.985657,0.96,0.95,0.01,0.00192,0.00746,-0.016846,0.025,0.916,68845.46,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942118,totals,O/U 7.5,France vs. England: O/U 7.5,Over,Under,68106979109768751965045734891157200950640947704100301544315316427684123650379,64647116436858852187348705438424254494636479711911768297280086352874089897214,20,87058.46814,0.019,0.02,0.05,0.001,True,0.02,0.019,0.0010000000000000009,2.1208,97.32144,26.560290000000002,0.981,0.98,0.0010000000000000009,1371.34971,217772.24289,103.9192,Under,0.98791,0.981826,0.994774,0.981,0.98,0.001,0.000932,0.005978,-0.012106,0.025,0.942,217772.24,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942119,totals,O/U 8.5,France vs. England: O/U 8.5,Over,Under,12309041237156455261283503330653006911942200196521974037423298457112193029839,44323953344620754285908375724740610970694641883401414173072988917495231221712,2445.0026,96057.46729,0.005,0.006,0.05,0.001,True,0.006,0.005,0.001,1.58226,67.6334,7.6691,0.995,0.994,0.0010000000000000009,1526.1508999999999,10789.43936,262.12773999999996,Under,0.995513,0.992857,0.998309,0.995,0.994,0.001,0.000249,0.000265,-0.014392,0.025,0.953,10789.44,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942120,soccer_extra_time,Will the Match Go to Extra Time?,France vs. England: Will the Match Go to Extra Time?,Yes,No,97073421403398987959367536357885777657934815132029969889101561100080702766740,21741388897814937158825210815863347655387627963929351195812841540921288098860,244.20807499999998,114938.043,0.24,0.25,0.05,0.01,True,0.25,0.24,0.010000000000000009,89.9975,2467.9975,907.6416,0.76,0.75,0.010000000000000009,2874.1984,15800.258399999999,269.9925,Yes,0.305323,0.295431,0.340123,0.25,0.24,0.01,0.009375,0.045948,0.024056,0.025,0.249,2468.0,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2942121,soccer_penalty_shootout,Will the Match Go to a Penalty Shootout?,France vs. England: Will the Match Go to a Penalty Shootout?,Yes,No,83043179192993203630938053790340590898652055325504637846849207587554779805134,23115808433726815135634015219269625481365734215381833317301970662744681283594,997.8479189999999,102535.8414,0.12,0.13,0.05,0.01,True,0.13,0.12,0.010000000000000009,52.17550000000001,77.6755,136.68,0.88,0.87,0.010000000000000009,1002.32,1447.3200000000002,349.1745,Yes,0.166613,0.157189,0.192497,0.13,0.12,0.01,0.005655,0.030958,-0.008466,0.08,0.045,77.68,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2943451,soccer_team_to_advance,Team to Win,France vs. England: Team to Win,France,England,68383229798738153843260173110368067454393737148304707811610243859638727205428,19937769871419809473954673695368929587069246301853660575164489787400178851999,84270.407346,498120.5943,0.63,0.64,0.05,0.01,True,0.64,0.63,0.010000000000000009,16300.672,151015.8081,91512.33210000001,0.37,0.36,0.010000000000000009,53742.1929,137855.6099,9163.728,England,0.483583,0.469994,0.500023,0.37,0.36,0.01,0.011655,0.101928,0.076339,0.025,0.42,137855.61,Oddschecker consensus captured 2026-07-16,External sharp pricing implies a materially higher-scoring and more France-favoured match than the independent model; do not automate correlated contrarian totals or spread bets before lineups.,EXTERNAL_CONFLICT_PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942122,total_corners,Total Corners: O/U 7.5,France vs. England: O/U 7.5 Total Corners,Over,Under,82737101781736233368805000095435496007494486871904983788683047060637474637581,110459387052509135950514758666279069015364599349259913317149342417234908734325,355.272691,9144.8243,0.64,0.65,0.05,0.01,True,0.65,0.64,0.010000000000000009,84.18800000000002,477.2214,64.0,0.36,0.35,0.010000000000000009,71.28,207.84,45.332,Over,0.81253,0.709714,0.832194,0.65,0.64,0.01,0.011375,0.151155,0.023339,0.06,0.612,477.22,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942123,total_corners,Total Corners: O/U 9.5,France vs. England: O/U 9.5 Total Corners,Over,Under,74521456636767031604688100457193866424444143835411879544395720416068677391952,5773535398990059725323205702229302251691300650431994026209860163076660304027,2819.9132790000003,30063.884,0.4,0.41,0.05,0.01,True,0.41,0.4,0.009999999999999953,313.65,410.1162,3142.9120000000003,0.6,0.59,0.010000000000000009,4714.3679999999995,4776.3679999999995,451.34999999999997,Over,0.623027,0.489691,0.649677,0.41,0.4,0.01,0.012095,0.200932,0.042596,0.06,0.392,410.12,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942124,total_corners,Total Corners: O/U 10.5,France vs. England: O/U 10.5 Total Corners,Over,Under,112168995059814549386010508206108993064060064763785711819890321518838685303745,39108053213129684546469482314826802561017058586480290071725568791745522768247,253.35504000000003,8334.1435,0.27,0.3,0.05,0.01,True,0.3,0.27,0.02999999999999997,86.54100000000001,148.6309,94.7403,0.73,0.7,0.030000000000000027,256.1497,631.1496999999999,201.929,Over,0.515883,0.382554,0.543054,0.3,0.27,0.03,0.0105,0.205383,0.047054,0.06,0.287,148.63,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942125,total_corners,Total Corners: O/U 11.5,France vs. England: O/U 11.5 Total Corners,Over,Under,79794945354423002433037771941457657706842839774169576081409224999650611127540,6760474390440116577692233208572932424237181782432584004470725109648616682321,1235.3422699999999,5364.9851,0.19,0.21,0.05,0.01,True,0.21,0.18,0.03,61.338899999999995,120.0671,208.99079999999998,0.82,0.79,0.029999999999999916,952.0691999999999,1052.8691999999999,230.75109999999998,Over,0.410297,0.290114,0.435977,0.21,0.18,0.03,0.008295,0.192002,0.046819,0.06,0.197,120.07,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942126,total_corners,Total Corners: O/U 12.5,France vs. England: O/U 12.5 Total Corners,Over,Under,40906681590660419103556621797218531407941024281539588912975066296410448906563,51788962364913067057740152229959831402862938580319224337948409110894662210847,130.316589,35668.6393,0.11,0.13,0.05,0.01,True,0.13,0.11,0.020000000000000004,79.6367,622.9635000000001,82.9334,0.89,0.87,0.020000000000000018,671.0066,2280.5326000000005,532.9533,Over,0.313343,0.211006,0.335934,0.13,0.11,0.02,0.005655,0.177688,0.050351,0.06,0.12,622.96,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942127,total_corners,Total Corners: O/U 8.5,France vs. England: O/U 8.5 Total Corners,Over,Under,9199245358321606659376918480682939142774574358606906132911106408283595182918,10154543686257673514573572805511142794407521096128765808644869575953422480577,1209.181282,40898.9668,0.53,0.54,0.05,0.01,True,0.54,0.53,0.010000000000000009,154.98000000000002,262.40650000000005,886.4886,0.47,0.46,0.009999999999999953,786.1313999999999,2641.7394,132.02,Over,0.723563,0.60146,0.748057,0.54,0.53,0.01,0.01242,0.171143,0.02404,0.06,0.503,262.41,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942128,total_corners,Total Corners: O/U 6.5,France vs. England: O/U 6.5 Total Corners,Over,Under,96038757124217797449325148285961624701310370449787723647122146043573091921556,70144782109197884207570390508473440928281313651662974556712206334252616295522,486.866528,10278.3336,0.74,0.76,0.05,0.01,True,0.76,0.74,0.020000000000000018,551.38,2203.728,197.2174,0.26,0.24,0.020000000000000018,98.4126,702.037,174.12,Over,0.884623,0.807197,0.89752,0.76,0.74,0.02,0.00912,0.115503,0.013077,0.06,0.711,2203.73,Oddschecker consensus captured 2026-07-16,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942129,soccer_first_half_total_corners,1st Half Total Corners: O/U 3.5,France vs. England: 1st Half O/U 3.5 Total Corners,Over,Under,364961966268651867414037428014500876692984930380256550133522201479322140365,70919329620415768390956207467660621636413175096559474493097068180068574300061,0,12411.3065,0.51,0.73,0.05,0.01,True,0.72,0.51,0.20999999999999996,11.0232,118.4063,25.5,0.49,0.28,0.20999999999999996,24.5,691.165,4.2868,Over,0.667897,0.583566,0.684623,0.72,0.51,0.21,0.01008,-0.062183,-0.171514,0.06,0.486,118.41,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942130,soccer_first_half_total_corners,1st Half Total Corners: O/U 4.5,France vs. England: 1st Half O/U 4.5 Total Corners,Over,Under,32040466707452496073679992858224274721235398044906739823229141478841142916597,81671802901524969961293313032484006457696910967769163647428003676987740941515,0,7925.7405,0.31,0.68,0.05,0.01,True,0.67,0.31,0.36000000000000004,10.257700000000002,110.3438,15.5,0.69,0.33,0.35999999999999993,34.5,1434.5,5.052300000000001,Under,0.512903,0.494774,0.600637,0.69,0.33,0.36,0.010695,-0.187792,-0.230921,0.06,0.397,1434.5,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942131,soccer_first_half_total_corners,1st Half Total Corners: O/U 5.5,France vs. England: 1st Half O/U 5.5 Total Corners,Over,Under,23859736097294385032774398803606926459911507379560539546900972804495099146936,95478875632286283349583785131192322770010071444219253360085972294248081124520,0,4341.993,0.18,0.38,0.05,0.01,True,0.37,0.18,0.19,5.6647,61.9688,19.439999999999998,0.82,0.63,0.18999999999999995,88.55999999999999,1748.56,9.6453,Over,0.319977,0.246174,0.336337,0.37,0.18,0.19,0.011655,-0.061678,-0.160481,0.06,0.154,61.97,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942132,soccer_second_half_total_corners,2nd Half Total Corners: O/U 3.5,France vs. England: 2nd Half O/U 3.5 Total Corners,Over,Under,57967506953408546210077454782768488111983104018630645054328806801863727158734,33868995604101967066575643625057945241343200854476512338312020690588903033078,0,6953.9198,0.51,0.89,0.05,0.01,True,0.89,0.51,0.38,96.6896,996.6896,25.5,0.49,0.11,0.38,24.5,774.5,11.9504,Over,0.848737,0.778449,0.862103,0.89,0.51,0.38,0.004895,-0.046158,-0.141446,0.06,0.682,996.69,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942133,soccer_second_half_total_corners,2nd Half Total Corners: O/U 4.5,France vs. England: 2nd Half O/U 4.5 Total Corners,Over,Under,60293486787940927809386510938701309692323686709810151080062528932938287471800,58080222179136729384437910261935656271406454974512360019703969515059893277292,0,3322.5035,0.34,0.78,0.05,0.01,True,0.77,0.34,0.43,11.7887,126.4688,17.0,0.66,0.23,0.43000000000000005,33.0,1373.0,3.5213,Over,0.726693,0.62918,0.744283,0.77,0.34,0.43,0.008855,-0.052162,-0.174675,0.06,0.531,126.47,Oddschecker consensus captured 2026-07-16,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-total-corners,France vs. England - Total Corners,2942134,soccer_second_half_total_corners,2nd Half Total Corners: O/U 5.5,France vs. England: 2nd Half O/U 5.5 Total Corners,Over,Under,6750523889293961322670902604813931674393358648059521351302541838174372881901,42073691791235335583184180190811522894505360404452549254503595161763813151547,0,2245.3963,0.2,0.68,0.05,0.01,True,0.67,0.2,0.47000000000000003,10.257700000000002,110.3438,21.6,0.8,0.33,0.47000000000000003,86.4,2516.4,5.052300000000001,Over,0.58039,0.471546,0.602454,0.67,0.2,0.47,0.011055,-0.100665,-0.234509,0.06,0.374,110.34,Oddschecker consensus captured 2026-07-16,,PASS,0
